,date,speaker,title,party,media,score,field,subject,link,knesset,gender,main-quote
33,23/10/2017,זאב אלקין,על ההצעה נגד חקירת ראש ממשלה מכהן,ליכוד,גל״צ,half true,חוק ומשפט,חקירות נתניהו,https://www.thewhistle.co.il/feed/dJxVq4My2D,הכנסת ה-20,male,"""החוק, מה שקוראים לו החוק הצרפתי, לא הומצא על ידי דודי אמסלם והוא לא הראשון שהציע לאמץ את זה במדינת ישראל. החוק הזה עלה משמעותית לאוויר העולם ונוסח בפעם הראשונה בעברית והוגש בימי ממשלת אולמרט על ידי חברי כנסת מקדימה"""
34,31/10/2017,זאב אלקין,על תכניתו לירושלים,ליכוד,פייסבוק,TRUE,חוץ ובטחון,סכסוך ישראלי-פלסטיני,https://www.thewhistle.co.il/feed/GPxPqX20a6,הכנסת ה-20,male,"""ישנן שתי שכונות גדולות במזרח ירושלים ששונות מכל שאר השכונות הערביות בעיר: מחנה פליטים שועפט וכפר עקב. בעבר התקבלה החלטה להעביר גדר הפרדה בתוך שטחה המוניציפלי של ירושלים שהשאירה את שתי השכונות הללו מחוץ לגדר [...] הערכות הן שגרים שם כ-150-100 אלף איש"""
35,23/12/2017,זאב אלקין,על התנאים לפיטורי רה״מ,ליכוד,ערוץ 10,TRUE,חוק ומשפט,חקירות נתניהו,https://www.thewhistle.co.il/feed/KRxooXDxOn,הכנסת ה-20,male,"""החוק על שר ועל ראש ממשלה הוא שונה [...] המחוקק חשב על זה, שלשלוח ראש ממשלה הביתה זה להחליף ממשלה, ומשטר, וקו אידאולוגי במדינת ישראל, ולכן הוא שם בחוק רף הרבה יותר גבוה"""
36,16/01/2018,זאב אלקין,על שכר השרים,ליכוד,גל״צ,mostly true,כלכלה,שכר,https://www.thewhistle.co.il/feed/QOxe2vk0GE,הכנסת ה-20,male,"""כל אותם חברי כנסת שתקפו אתמול את המהלך הזה מהאופוזיציה, רובם המוחלט לא ויתרו על התוספת שלהם"""
37,25/07/2018,זאב אלקין,על חוק הפונדקאות,ליכוד,רשת,mostly untrue,דת ומדינה,שוויון זכויות,https://www.thewhistle.co.il/feed/GPxPqkz0a6,הכנסת ה-20,male,"""שנתיים שיאיר לפיד היה שר בכיר ולא ישבו בממשלה מפלגות חרדיות, למה אז לא חוקקו את זה?"""
38,03/09/2018,זאב אלקין,"על החלטות אונסק""ו בעניין חברון וירושלים",ליכוד,גל״צ,half true,חוץ ובטחון,יחסים בינ״ל,https://www.thewhistle.co.il/feed/3wW6KkXyD2,הכנסת ה-20,male,"""לפני כשנה, אונסק""ו הכריזה על חברון כאתר מורשת פלסטיני, תוך התעלמות מוחלטת מההיסטוריה היהודית בחברון, וגם שורה של החלטות אחרות כמו ההחלטה שמוחקת את האופי היהודי של ירושלים [...] כל השיח על הר הבית כאתר מורשת מוסלמי בלבד"""
39,22/10/2018,זאב אלקין,על האוכלוסייה היהודית במזרח ירושלים,ליכוד,כאן ב׳,TRUE,חוץ ובטחון,סכסוך ישראלי-פלסטיני,https://www.thewhistle.co.il/feed/Z8yXDAPy42,הכנסת ה-20,male,"""היום 40% מהאוכלוסייה היהודית בירושלים מתגוררים מעבר לקו הירוק"""
40,09/11/2018,זאב אלקין,על ההכרה הבינלאומית בירושלים כבירת ישראל,ליכוד,רדיו ת״א,untrue,חוץ ובטחון,יחסים בינ״ל,https://www.thewhistle.co.il/feed/LK0Za3YxPk,הכנסת ה-20,male,"""עובדה שאף מדינה לא רוצה להעביר שגרירות למערב ירושלים, בלי שום קשר לששת הימים ולשליטה שלנו במזרח העיר"""
41,03/12/2018,זאב אלקין,על התפטרותו של ראש הממשלה לשעבר אהוד אולמרט,ליכוד,גל״צ,untrue,חוק ומשפט,חקירות נתניהו,https://www.thewhistle.co.il/feed/GPxPqa70a6,הכנסת ה-20,male,"""[לפני התפטרות אולמרט] היה כבר הליך בשלב מאוד מתקדם, היה ברור שתהיה המלצה של היועץ המשפטי לממשלה. אנחנו במקום אחר לגמרי"""
42,19/05/2019,זאב אלקין,על החסינות הנשיאותית בצרפת,ליכוד,כאן ב',mostly untrue,חוק ומשפט,החוק הצרפתי,https://www.thewhistle.co.il/feed/8Oxr5YgyDq,הכנסת ה-21,male,"""הם רוצים שיהיה רוב של 11 לקואליציה מול 7 לאופוזיציה… גם בוועדת הכנסת… יש כאן בקשה לדריסה חסרת תקדים"""
43,11/01/2018,זהבה גלאון,על חוק המרכולים,מרצ,כאן ב׳,untrue,דת ומדינה,השבת,https://www.thewhistle.co.il/feed/6a0JDLPyLN,הכנסת ה-20,female,"""החוק הזה [חוק המרכולים] הוא חוקף עוקף בג""ץ דרך אגב, שבג""ץ כבר אמר עליו ברוב דעות שהוא חוק שפוגע בזכויות יסוד"""
44,29/05/2018,חיים ילין,על השפעת ההתנקתות על העוני בעזה,עבודה,גלי ישראל,untrue,חוץ ובטחון,סכסוך ישראלי-פלסטיני,https://www.thewhistle.co.il/feed/1l0L196Wva,הכנסת ה-20,male,"""עובדתית, כל עוד אנחנו היינו ברצועת עזה [...] לא היה עוני ברצועת עזה"""
45,03/02/2019,חיים ילין,על צמצום הגירעון בתקופת לפיד במשרד האוצר:,עבודה,גל״צ,mostly untrue,כלכלה,תקציב המדינה,https://www.thewhistle.co.il/feed/8Oxr5oXyDq,מע׳ בחירות,male,"""[יאיר לפיד] סגר גירעון של 40 מיליארד שקל"""
46,16/10/2017,יאיר לפיד,על מצב המשק כשכיהן כשר אוצר,יש עתיד,כנס,mostly untrue,כלכלה,תקציב המדינה,https://www.thewhistle.co.il/feed/Xr0mzbvWpv,הכנסת ה-20,male,"""ב-2013 נתניהו העביר לי משק במשבר [...] בור תקציבי של 40 מיליארד שקל, גירעון משתולל, אבטלה גבוהה [...] ושנתיים אח""כ העברתי לו משק חזק, בור תקציבי 0, גירעון 2.6% מהנמוכים בתולדות המדינה, אבטלה מהנמוכות בתולדות המדינה"""
47,08/12/2017,יאיר לפיד,על הישגיו בתחום החברות הממשלתיות,יש עתיד,פייסבוק,half true,כלכלה,חברות ממשלתיות,https://www.thewhistle.co.il/feed/Z909OkJyqO,הכנסת ה-20,male,"""שינינו מהיסוד את כל דרך הניהול של החברות הממשלתיות, הוצאנו מהן את המינויים הפוליטיים והעברנו אותן מהפסד שנתי קבוע של מעל 600 מיליון שקל לרווח שנתי קבוע של מעל 2 מיליארד שקל"""
48,08/12/2017,יאיר לפיד,על הישגיו בתחום הדיור,יש עתיד,פייסבוק,mostly untrue,כלכלה,יוקר המחיה,https://www.thewhistle.co.il/feed/O10Y9LV0wq,הכנסת ה-20,male,״הרבעון האחרון שלי באוצר היתה הפעם הראשונה מאז 2007 בה מחירי הדיור ירדו במקצת״
49,08/12/2017,יאיר לפיד,על מינויי נשים במשרד האוצר בתקופתו,יש עתיד,פייסבוק,mostly untrue,דת ומדינה,שוויון זכויות,https://www.thewhistle.co.il/feed/O10Y9LV0wq,הכנסת ה-20,male,״הרבעון האחרון שלי באוצר היתה הפעם הראשונה מאז 2007 בה מחירי הדיור ירדו במקצת״
50,26/12/2017,יאיר לפיד,על תוקף חוק ההמלצות על תיק הצוללות,יש עתיד,כאן ב׳,untrue,חוק ומשפט,חקירות נתניהו,https://www.thewhistle.co.il/feed/2GWMpa90nv,הכנסת ה-20,male,"""החוק הזה [חוק ההמלצות] רלוונטי לגמרי. מפני שכל המטרה שלהם זה שהחוק יעבור לפני שנתניהו יוזמן לחקירה בפרשת הצוללות"""
51,27/12/2017,יאיר לפיד,על מו״מ בנושא ירושלים,יש עתיד,גל״צ,untrue,חוץ ובטחון,סכסוך ישראלי-פלסטיני,https://www.thewhistle.co.il/feed/QXx46kqW78,הכנסת ה-20,male,"״בפעם הראשונה והאחרונה שמישהו הציע להם לדון בחלוקת ירושלים, שזה אהוד ברק בדצמבר 2000, שגם זרק פנימה לסל 95% משטחי הגדה, הם אמרו ׳לא׳, והתחילו את האינתיפאדה השנייה"""
52,09/04/2018,יאיר לפיד,על תגובת ישראל לדיווחים על תקיפות לכאורה בסוריה,יש עתיד,גל״צ,untrue,חוץ ובטחון,המלחמה בסוריה,https://www.thewhistle.co.il/feed/O10Y9Ja0wq,הכנסת ה-20,male,"""ישראל הרשמית מעולם ולעולם לא מתבטאת בנושאים האלה"""
53,02/07/2018,יאיר לפיד,על חוק הגיוס החדש,יש עתיד,אולפן ynet,untrue,דת ומדינה,חוק הגיוס,https://www.thewhistle.co.il/feed/3wW6KQnyD2,הכנסת ה-20,male,"""אם שלוש שנים לא יעמדו ביעדים, הסנקציות הפליליות מופעלות באופן אוטומטי, ואנשים ילכו לבית סוהר"""
54,03/09/2018,יאיר לפיד,על השינוי במחירי המזון והדיור בתקופת כהונתה של הממשלה הנוכחית,יש עתיד,נאום,mostly untrue,כלכלה,יוקר המחיה,https://www.thewhistle.co.il/feed/rVxwg9QxmA,הכנסת ה-20,male,"""מאז הקמתה של הממשלה הזאת, מחירי הדירות עלו ב-13%, מחירי המזון עלו ב-8%"""
55,13/09/2018,יאיר לפיד,על השכר הריאלי במשק,יש עתיד,פייסבוק,untrue,כלכלה,יוקר המחיה,https://www.thewhistle.co.il/feed/dJxVqzKy2D,הכנסת ה-20,male,"""אתם יודעים מה זה שחיקת השכר הריאלי? זה שאתה מרוויח אותו דבר, אבל ההוצאות שלך גדלות כי הכל עולה יותר. סטטיסטית, זה המצב של רוב אזרחי מדינת ישראל. מרוויחים אותו דבר, מוציאים הרבה יותר"""
56,03/10/2018,יאיר לפיד,"על תגובת סבא""א לנאום נתניהו באו""ם",יש עתיד,גל״צ,untrue,חוץ ובטחון,הסכם הגרעין האיראני,https://www.thewhistle.co.il/feed/a5xQzG40qA,הכנסת ה-20,male,"""העובדה שסבא""א שולחים אנשים לבדוק את המידע שהוא הביא באו""ם רק שלושה ימים אחרי, זאת דוגמה לחורים בפיקוח שלהם [...] היו להם [לאירן] שלושה ימים לפנות את מה שהיה שם, ואז הזמינו את העיתונאים ואת סבא""א"""
57,03/10/2018,יאיר לפיד,"על הגדרת אונר""א לפליטים הפלסטינים",יש עתיד,גל״צ,mostly untrue,חוץ ובטחון,הסכם הגרעין האיראני,https://www.thewhistle.co.il/feed/O10Y96n0wq,הכנסת ה-20,male,"""היום אדם יכול להיוולד בוילה בפריז או בקטאר, ולקבל בבוקר שבו הוא נולד תעודת תושב או תעודת אזרח צרפתי, אבל הוא גם פליט פלסטיני"""
58,01/11/2018,יאיר לפיד,על פועלה של יעל גרמן בנושא חוק הפונדקאות,יש עתיד,רשת,TRUE,דת ומדינה,שוויון זכויות,https://www.thewhistle.co.il/feed/6a0JD9RyLN,הכנסת ה-20,male,"""בסוף הממשלה הקודמת ב-2014 העברנו בקריאה ראשונה את חוק הפונדקאות המלא, כולל הזכויות של הקהילה הלהט""בית ורק אז הממשלה נפלה"""
59,19/12/2018,יאיר לפיד,על מחירי החשמל בתקופתו כשר אוצר,יש עתיד,פייסבוק,mostly untrue,כלכלה,יוקר המחיה,https://www.thewhistle.co.il/feed/3wW6K3YyD2,הכנסת ה-20,male,"""עם כניסתי למשרד האוצר [...] מחירי החשמל היו בשיא של כל הזמנים. פחות משנתיים אחר כך, כשנתניהו פירק את הממשלה, הם היו כבר בירידה תלולה"""
60,19/12/2018,יאיר לפיד,על השקעות הממשלה בחדשנות,יש עתיד,נאום,untrue,כלכלה,תקציב המדינה,https://www.thewhistle.co.il/feed/a5xQz8D0qA,הכנסת ה-20,male,"""הממשלה הזאת כל שנה הורידה עוד 300 מיליון שקל מתקציב הרשות הלאומית לחדשנות, יחד זה יותר ממיליארד"""
61,12/01/2019,יאיר לפיד,על עלות סל שירותי הבריאות בישראל,יש עתיד,רשת,untrue,כלכלה,תקציב הבריאות,https://www.thewhistle.co.il/feed/6a0JD4wyLN,מע׳ בחירות,male,"""המטוס של ראש הממשלה עולה 580 מיליון, סל הבריאות במדינת ישראל הוא 460 מיליון שקל. יהיה לו מטוס שעולה יותר מכל סל הבריאות של כל האנשים החולים במדינת ישראל"""
62,15/01/2019,יאיר לפיד,על עלות סל שירותי הבריאות בישראל,יש עתיד,כאן ב׳,TRUE,כלכלה,תקציב הבריאות,https://www.thewhistle.co.il/feed/AqW78OwyaJ,מע׳ בחירות,male,"""ראש הממשלה קונה לעצמו מטוס ב-580 מיליון שקל, כשהתוספת לסל הבריאות היא רק 460 מיליון שקל."""
63,28/01/2019,יאיר לפיד,"על פעילות מפלגתו לשילוב חרדים בצה""ל ובשוק העבודה",יש עתיד,פייסבוק,half true,דת ומדינה,חוק הגיוס,https://www.thewhistle.co.il/feed/36xj81OWRd,מע׳ בחירות,male,"""אנחנו המפלגה היחידה שהצליחה להעביר חוק גיוס אמיתי, עם שיניים, שהוביל לכך שיותר חרדים התגייסו ויותר חרדים יצאו לשוק העבודה"""
64,04/05/2019,יאיר לפיד,על ההבדל בקצבאות לקשישים ולתלמידי ישיבות:,כחול לבן,קשת,untrue,"עבודה, רווחה ובריאות",קצבאות זיקנה,https://www.thewhistle.co.il/feed/Jm0AKdgyaM,הכנסת ה-21,male,"""אם יש היום סבא בן 80 שלחם בכל מלחמות ישראל, הוא מקבל קצבה של 2,432 שקל, אבל אם יש תלמיד ישיבה בן 19, שמשתמט מגיוס לצה""ל, הוא יקבל 8,000 שקל עכשיו, כי זה מה שהם סידרו לו בממשלה הזאת"""
